tcga	ae0026a0-c0d3-46b8-8646-8796eca83c61	TCGA-EM-A3FP-01Z-00-DX1.svs
tcga	584df19e-70ad-4a53-9563-8075f2217d6e	TCGA-EO-A2CH-01Z-00-DX1.svs
tcga	c70600f8-b4f3-469a-b5c4-afdf999f0471	TCGA-ER-A19F-01Z-00-DX1.svs
tcga	d7429914-0535-4987-9bdf-1cd2fdb91213	TCGA-ET-A3DR-01Z-00-DX1.svs
tcga	2c3dea2c-5ce6-4de5-ad15-b3f9416b0ab4	TCGA-EW-A1J1-01Z-00-DX1.svs
tcga	0f07c601-42ef-42b8-bebb-e08a9541ee01	TCGA-EW-A1P0-01Z-00-DX1.svs
tcga	ffc87483-300d-4b82-be51-1673a29dc2b1	TCGA-EY-A210-01Z-00-DX1.svs
tcga	d05ba2c4-cfc4-44c2-9a74-b5a28134fb9c	TCGA-EY-A2ON-01Z-00-DX1.svs
tcga	bb77b463-fe08-4513-a49d-aabd19037092	TCGA-F2-A8YN-01Z-00-DX1.svs
tcga	4d57395f-752b-4005-a144-83de7f11499e	TCGA-FD-A5BR-01Z-00-DX1.svs
tcga	b536d111-ca0c-4b6b-9ee4-e3dc039b695e	TCGA-FS-A1ZE-06Z-00-DX1.svs
tcga	7c0c25e4-2f77-416c-9e3a-ab0870a57540	TCGA-G2-A3IE-01Z-00-DX1.svs
tcga	82a5ad95-8907-4769-a30a-bab3ff9a4451	TCGA-G2-A3IE-01Z-00-DX2.svs
tcga	3bcf18c0-708e-45ca-bd05-99ceca10dbfe	TCGA-G4-6309-01Z-00-DX1.svs
tcga	10017aed-76fd-446f-8ed4-466e850496c9	TCGA-G8-6907-01Z-00-DX1.svs
tcga	e61df737-d641-4595-b0cf-940bfcddc6c3	TCGA-GM-A2DN-01Z-00-DX1.svs
tcga	b8c468ef-48ae-4abd-8590-2c25233c08a7	TCGA-H9-A6BY-01Z-00-DX1.svs
tcga	b01f25f2-871f-4c5b-952a-3cd3f2299022	TCGA-HC-7741-01Z-00-DX1.svs
tcga	b2310051-a420-4c6c-b968-b4b48024d578	TCGA-HC-7744-01Z-00-DX1.svs
tcga	26170842-5b30-4e25-830d-a1d6e2b44d5c	TCGA-HD-7832-01Z-00-DX1.svs
tcga	9e0602c4-d29c-4bcb-987d-6a7a2b669231	TCGA-HE-7128-01Z-00-DX1.svs
tcga	7a646d4d-22b2-473e-a0fd-a1f37371ead1	TCGA-HE-7130-01Z-00-DX1.svs
tcga	3fef4272-29d0-4aa6-b258-28f215b61ec3	TCGA-HG-A2PA-01Z-00-DX1.svs
tcga	7a91188d-2935-4fec-835e-2814f9c8a54d	TCGA-HN-A2NL-01Z-00-DX1.svs
tcga	97bc02a6-1f3a-4904-9918-732bbf46937e	TCGA-HT-7481-01Z-00-DX1.svs
tcga	94f78f96-5cc9-422d-82ab-16ec77f6a448	TCGA-HT-7481-01Z-00-DX2.svs
tcga	c0e2b16f-3bec-45cb-84c4-57efda4a1ff3	TCGA-HT-7481-01Z-00-DX3.svs
tcga	a6e43f85-8a68-4ac5-ab5c-25498ad5f30b	TCGA-HT-7481-01Z-00-DX4.svs
tcga	365ba9b3-a071-4742-a20c-2ee5be19b682	TCGA-HT-7606-01Z-00-DX1.svs
tcga	1b2fa2eb-44b5-410e-b34c-c935c144b0df	TCGA-HT-7606-01Z-00-DX2.svs
tcga	313fe313-9081-4e75-9d57-0ac4e43cf7da	TCGA-HT-8109-01Z-00-DX1.svs
tcga	76dd4552-8d02-42ee-a7a8-8065fb870d0d	TCGA-HV-AA8V-01Z-00-DX1.svs
tcga	17e60f74-dba8-4471-b3f7-0b70e5b06951	TCGA-IB-AAUW-01Z-00-DX1.svs
tcga	f0609b76-0848-429b-bd68-2aab86da193c	TCGA-IG-A51D-01Z-00-DX1.svs
tcga	2ad3c5e2-5569-4915-895c-12b5a521279e	TCGA-J4-A67L-01Z-00-DX1.svs
tcga	c8fdc61f-cef2-4822-96a2-23b94a2b626e	TCGA-JV-A5VF-01Z-00-DX1.svs
tcga	b62958a2-2e01-45c1-bead-529315539c22	TCGA-JY-A6FE-01Z-00-DX1.svs
tcga	a5bf2a83-4a00-4728-9fd1-a343823d2f6b	TCGA-KK-A6E6-01Z-00-DX1.svs
tcga	8e0a7189-10ef-4830-997f-bca955f9aec6	TCGA-KM-8438-01Z-00-DX1.svs
tcga	27fa38ff-d4a8-4149-a3bb-702cc81678b3	TCGA-KN-8436-01Z-00-DX1.svs
tcga	06cabd4b-c045-413a-8674-36992d62ff2e	TCGA-L9-A50W-01Z-00-DX1.svs
tcga	1e3d7e89-ee2c-46fd-8697-2e62886657fb	TCGA-LL-A5YL-01Z-00-DX1.svs
tcga	53eedc41-8059-4cc9-9045-8e3ef41c971a	TCGA-MH-A562-01Z-00-DX1.svs
tcga	6e478b35-034d-4539-8fa7-c6ae946983b3	TCGA-MK-A4N6-01Z-00-DX1.svs
tcga	c8833706-ff94-4196-ae78-9f8bb2a76fce	TCGA-MX-A666-01Z-00-DX1.svs
tcga	68b01e8a-867b-414b-9880-229ff805e872	TCGA-N1-A6IA-01Z-00-DX1.svs
tcga	18bc7b86-8718-4649-99c5-8a272a59d902	TCGA-N1-A6IA-01Z-00-DX2.svs
tcga	d2879ff7-fd22-4ff1-8135-d7cbdab863e8	TCGA-N5-A4RJ-01Z-00-DX1.svs
tcga	85711c45-5a79-4617-85a5-ea3424fa081d	TCGA-NC-A5HM-01Z-00-DX1.svs
tcga	7544f41b-9c23-4a8f-902c-797b5e92fd23	TCGA-NC-A5HR-01Z-00-DX1.svs
tcga	3f9a9c38-e726-47ec-82ce-f9f8bf77d25d	TCGA-O1-A52J-01Z-00-DX1.svs
tcga	1090010a-c5b6-48d9-9fe8-0c798586096c	TCGA-OL-A6VO-01Z-00-DX1.svs
